Voyage ID,Name of vessel,Year arrived with captives,Total disembarked (IMP),Total embarked (IMP),Duration of captives' crossing (in days),"Voyage duration, homeport to disembarkation (in days)",Crew at first landing of captives,Crew at voyage outset,Standardized Tonnage (IMP),Sterling cash price in Jamaica (IMP),Percentage of captives who died during crossing (IMP),Percentage of women among landed slaves,Outcome of voyage if ship captured,Flag of vessel (IMP),Rig of Vessel,Place where vessel's voyage ended,Percent men,Percent boys,Broad region of captive disembarkation (IMP),Percent girls,Particular outcome,Percent children,Percentage women on voyage,Outcome of voyage for investors,Outcome of voyage for captives,Resistance,Percent male,Percent female,Broad region where voyage began (IMP),Broad region of captive purchase (IMP),Imputed region where voyage began,Date purchase of captives began,Date voyage completed,Region of return,Imputed principal region of captive disembarkation,Imputed Principal region of captive purchase,Date vessel departed Africa,Date voyage began,Imputed Place where vessel's voyage began,Date first disembarkation of captives,Imputed principal port of captive disembarkation,Date departed last place of landing,Imputed principal place of captive purchase,Sources,Enslavers
35158,Fredericus Quartus (a) Frederick IV,1710.0,374.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural hazard,Denmark / Baltic,0,0,0.52103,0.0771,Spanish Mainland Americas,0.04206,"Shipwrecked or destroyed, after disembarkation",0.11916,0.35981,0,Slaves disembarked in Americas,Slave insurrection,0.59813,0.40186999999999995,Europe,Africa,Denmark,"1709,3,",",,",None,Spanish Circum-Caribbean,Gold Coast,"1709,10,2",",,",København,"1710,2,",Portobelo,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Justesen, Ole. Danish Sources for the History of Ghana, Vol. 1: 1657-1735, Vol. 2: 1735-1754. 2 vols. Fontes Historiae Africanae, Series Varia 8. Copenhagen, DK: Kgl. Danske Videnskabernes Selskab, 2005.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  “The Danish West Indies Under Company Rule,” n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Justesen, Ole. Danish Sources for the History of Ghana, Vol. 1: 1657-1735, Vol. 2: 1735-1754. 2 vols. Fontes Historiae Africanae, Series Varia 8. Copenhagen, DK: Kgl. Danske Videnskabernes Selskab, 2005.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  “The Danish West Indies Under Company Rule,” n.d.|Amsterdam City Archives",nan
35160,0,1754.0,140.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1754,3,15","Danish West Indies, colony unspecified",",,","Africa, port unspecified","  “The Danish West Indies Under Company Rule,” n.d.|  “The Danish West Indies Under Company Rule,” n.d.",nan
35161,Cron Printz Christian,1755.0,108.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Other,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Americas,Gold Coast,"1755,4,5",",,",None,",,","Americas, port unspecified",",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Svalesen, Lief,""The Slave Ship “Fredensborg”: History, Shipwreck, and Find,"" History in Africa 22 (1995): 455-58., n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Svalesen, Lief,""The Slave Ship “Fredensborg”: History, Shipwreck, and Find,"" History in Africa 22 (1995): 455-58., n.d.",nan
35162,Cron Printzens Ønske,1754.0,279.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35164,Grevinden af Laurvigen,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural hazard,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Shipwrecked or destroyed, before slaves embarked",0.0,0.0,0,No slaves embarked,0,0.0,0.0,Europe,0,Denmark,",,",",,",None,None,None,",,","1747,3,",København,",,",None,",,",None,"  Boucher, Maurice. The Cape of Good Hope and Foreign Contacts, 1735-1755. Pretoria, ZA: University of South Africa Press, 1985.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Boucher, Maurice. The Cape of Good Hope and Foreign Contacts, 1735-1755. Pretoria, ZA: University of South Africa Press, 1985.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35165,Cron Printzens Ønske,1757.0,262.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,",,","Danish West Indies, colony unspecified",",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35166,Cron Printzens Ønske,1762.0,299.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,"1762,,",",,",None,Danish West Indies,Gold Coast,",,","1761,,",None,"1762,8,9",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35167,Cron Printzens Ønske,1764.0,219.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,"1765,1,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,",,","Danish West Indies, colony unspecified",",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35168,Haabet,1755.0,75.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,"1755,6,6",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35172,Jaegersborg,1758.0,118.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Other,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Americas,Gold Coast,",,","1758,,",None,",,","Americas, port unspecified",",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35173,Jomfru Catharina,1759.0,190.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,","1759,,",None,"1759,3,5",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35174,St Brigitte (a) St Birgitte,1759.0,293.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,","1759,,",None,"1759,3,23",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35175,Debora(h),1760.0,197.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,","1760,,",None,"1760,7,21",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35176,Friderichs Haab,1760.0,324.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,","1760,,",None,"1760,9,27",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35177,Jaegersborg,1761.0,287.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,","1760,,",None,"1761,4,13",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35178,Christiansborg,1767.0,224.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Denmark,"1766,10,18",",,",None,Danish West Indies,Gold Coast,",,","1766,,",København,"1767,5,14","Danish West Indies, colony unspecified",",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35180,Eleonora,1768.0,159.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Denmark,",,",",,",None,Danish West Indies,Gold Coast,"1767,12,7",",,",København,"1768,2,5",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  “Samuel and William Vernon 1765-1799 - Boxes 1 and 2.” New York, NY, USA, n.d. New York Historical Society. https://digitalcollections.nyhistory.org/islandora/object/islandora%3A161296.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  “Samuel and William Vernon 1765-1799 - Boxes 1 and 2.” New York, NY, USA, n.d. New York Historical Society. https://digitalcollections.nyhistory.org/islandora/object/islandora%3A161296.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.",nan
35181,Fredensborg,1768.0,235.0,265.0,0.0,381.0,0.0,40.0,0.0,0.0,0.11,0.0,Natural hazard,Denmark / Baltic,0,0,0.59623,0.03396,Caribbean,0.07547,"Shipwrecked or destroyed, after disembarkation",0.10943,0.29434,0,Slaves disembarked in Americas,0,0.63019,0.36980999999999997,Europe,Africa,Denmark,"1767,10,1",",,",None,Danish West Indies,Gold Coast,"1768,4,21","1767,6,24",København,"1768,7,9",St Croix,"1768,9,14","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.|  Svalesen, Lief,""The Slave Ship “Fredensborg”: History, Shipwreck, and Find,"" History in Africa 22 (1995): 455-58., n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.|  Svalesen, Lief,""The Slave Ship “Fredensborg”: History, Shipwreck, and Find,"" History in Africa 22 (1995): 455-58., n.d.",nan
